Date_Time,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,Load_Type
27-03-2018 13:45,45.04,14.15,0.0,0.02,95.4,232.8549501206921,49500.0,Maximum_Load
27-03-2018 14:00,48.92,17.32,0.0,0.02,94.27,100.0,50400.0,Maximum_Load
27-03-2018 14:15,48.06,18.83,0.0,0.02,93.11,100.0,51300.0,Maximum_Load
27-03-2018 14:30,44.64,15.44,0.0,0.02,94.51,100.0,52200.0,Maximum_Load
27-03-2018 14:45,41.83,7.13,0.07,0.02,98.58,100.0,53100.0,Maximum_Load
27-03-2018 15:00,36.54,2.3,0.79,0.02,99.8,,54000.0,Maximum_Load
27-03-2018 15:15,38.41,6.7690732194080745,0.61,0.02,163.21454983281328,99.99,54900.0,Maximum_Load
27-03-2018 15:30,38.92,3.92,0.54,0.02,99.5,99.99,55800.0,Maximum_Load
27-03-2018 15:45,59.61001979729507,3.2,0.7905985252246481,0.02,99.62,99.99,56700.0,Maximum_Load
27-03-2018 16:00,42.55,7.16,0.5022743881518343,0.02,98.61,100.0,57600.0,Maximum_Load
27-03-2018 16:15,43.13,6.8,0.43,0.02,98.78,100.0,58500.0,Maximum_Load
27-03-2018 16:30,37.26,3.85,0.32,0.02,99.47,100.0,59400.0,Maximum_Load
27-03-2018 16:45,36.76,2.56,0.5,0.02,99.76,99.99,60300.0,Maximum_Load
27-03-2018 17:00,36.58,1.55,0.65,0.02,99.91,99.98,61200.0,Maximum_Load
27-03-2018 17:15,51.73,10.73,0.18,0.02,97.92,100.0,62100.0,Medium_Load
27-03-2018 17:30,45.79,9.47,0.8621870859438289,0.02,97.93,160.5119233353587,63000.0,Medium_Load
27-03-2018 17:45,30.46,0.0,8.96,0.01,100.0,95.94,63900.0,Medium_Load
27-03-2018 18:00,30.31,0.0,9.18,0.01,100.0,95.71,64800.0,Medium_Load
27-03-2018 18:15,47.7,23.22,0.61,0.02,89.91,99.99,65700.0,Medium_Load
27-03-2018 18:30,50.9,32.4,0.0,0.02,84.36,100.0,161949.1585075148,Medium_Load
27-03-2018 18:45,54.97,21.49,0.0,0.03,93.14,100.0,67500.0,Medium_Load
27-03-2018 19:00,46.12,11.02,0.07,0.02,97.26,,68400.0,Medium_Load
27-03-2018 19:15,59.51,19.66,0.04,0.03,94.95,,69300.0,Medium_Load
27-03-2018 19:30,72.65857377422975,3.6,0.18,0.02,99.54,100.0,70200.0,Medium_Load
27-03-2018 19:45,35.14,1.8,0.61,0.02,99.87,99.98,71100.0,Medium_Load
27-03-2018 20:00,112.60781414229496,9.86,0.11,0.02,97.91,,201694.2535066844,Medium_Load
27-03-2018 20:15,45.04,11.2,0.14,0.02,97.04,100.0,144768.82469258088,Medium_Load
27-03-2018 20:30,34.81,3.46,1.91,0.02,99.51,99.85,73800.0,Medium_Load
27-03-2018 20:45,28.01,0.0,9.14,0.01,100.0,95.07,74700.0,Medium_Load
27-03-2018 21:00,28.8,0.0,9.32,0.01,100.0,175.92438959978074,75600.0,Medium_Load
27-03-2018 21:15,4.43,0.0,26.28,0.0,100.0,16.62,76500.0,Medium_Load
27-03-2018 21:30,4.18,0.0,71.43456009231494,0.0,100.0,15.64,77400.0,Medium_Load
27-03-2018 21:45,4.14,0.0,26.35,0.0,100.0,15.52,78300.0,Medium_Load
27-03-2018 22:00,4.14,0.0,48.581375502720206,0.0,100.0,15.44,79200.0,Medium_Load
27-03-2018 22:15,4.03,1.76,14.87,0.0,91.64,,80100.0,Medium_Load
27-03-2018 22:30,3.71,4.9,0.0,0.0,60.36,100.0,81000.0,Medium_Load
27-03-2018 22:45,3.67,5.04,0.0,0.0,58.86,100.0,81900.0,Medium_Load
27-03-2018 23:00,3.64,4.82,0.0,0.0,60.26,100.0,82800.0,Medium_Load
27-03-2018 23:15,4.43,,0.0,0.0,167.19349747704314,,83700.0,Light_Load
27-03-2018 23:30,4.39,4.14,0.0,0.0,72.75,100.0,84600.0,Light_Load
27-03-2018 23:45,3.6,4.32,0.0,0.0,64.02,,85500.0,Light_Load
27-03-2018 00:00,3.64,4.43,0.0,0.0,63.49,100.0,0.0,Light_Load
28-03-2018 00:15,3.6,4.46,0.0,0.0,62.81,100.0,900.0,Light_Load
28-03-2018 00:30,3.64,4.5,0.0,0.0,62.89,100.0,1800.0,Light_Load
28-03-2018 00:45,3.67,4.46,0.0,0.0,63.54,100.0,2700.0,Light_Load
28-03-2018 01:00,3.64,4.5,0.0,0.0,62.89,100.0,3600.0,Light_Load
28-03-2018 01:15,3.6,4.28,0.0,0.0,64.37,100.0,4500.0,Light_Load
28-03-2018 01:30,3.6,4.28,0.0,0.0,64.37,100.0,5400.0,Light_Load
28-03-2018 01:45,3.6,4.14,0.0,0.0,65.62,100.0,6300.0,Light_Load
28-03-2018 02:00,6.951635826739656,7.334243391950769,0.0,0.0,64.4,100.0,7200.0,Light_Load
28-03-2018 02:15,3.67,4.5,0.0,0.0,63.2,100.0,21092.741364940222,Light_Load
28-03-2018 02:30,3.6,4.32,0.0,0.0,64.02,100.0,9000.0,Light_Load
28-03-2018 02:45,3.6,4.43,0.0,0.0,63.07,100.0,9900.0,Light_Load
28-03-2018 03:00,3.28,3.67,0.0,0.0,66.64,100.0,10800.0,Light_Load
28-03-2018 03:15,3.67,4.28,0.0,0.0,65.09,100.0,11700.0,Light_Load
28-03-2018 03:30,3.46,3.85,0.0,0.0,66.84,100.0,12600.0,Light_Load
28-03-2018 03:45,8.325902373886011,3.13,0.0,0.0,69.08,100.0,13500.0,Light_Load
28-03-2018 04:00,2.99,9.12959704487063,0.0,0.0,68.27,100.0,14400.0,Light_Load
28-03-2018 04:15,2.99,3.1,0.0,0.0,69.42,100.0,15300.0,Light_Load
28-03-2018 04:30,3.06,3.24,0.0,0.0,68.66,100.0,16200.0,Light_Load
28-03-2018 04:45,3.02,3.13,0.0,0.0,69.43,100.0,17100.0,Light_Load
28-03-2018 05:00,2.99,3.2,0.0,0.0,68.27,100.0,18000.0,Light_Load
28-03-2018 05:15,3.02,3.35,0.0,0.0,66.96,100.0,18900.0,Light_Load
28-03-2018 05:30,2.99,5.6835402462121,0.0,0.0,69.42,100.0,19800.0,Light_Load
28-03-2018 05:45,7.2014715828198,3.2,,0.0,68.64,214.76096250099764,20700.0,Light_Load
28-03-2018 06:00,3.02,3.13,0.0,0.0,69.43,100.0,21600.0,Light_Load
28-03-2018 06:15,,3.1,0.0,0.0,68.94,100.0,22500.0,Light_Load
28-03-2018 06:30,2.99,3.35,0.0,0.0,175.23983244542606,100.0,23400.0,Light_Load
28-03-2018 06:45,2.99,3.31,0.0,0.0,67.03,100.0,24300.0,Light_Load
28-03-2018 07:00,2.95,3.24,0.0,0.0,67.32,247.21940079243717,25200.0,Light_Load
28-03-2018 07:15,3.56,4.36,0.0,0.0,63.25,100.0,26100.0,Light_Load
28-03-2018 07:30,10.269233471523853,3.74,0.0,0.0,70.71,100.0,27000.0,Light_Load
28-03-2018 07:45,4.75,4.57,,0.0,72.06,100.0,43027.11010593092,Light_Load
28-03-2018 08:00,4.97,4.54,0.0,0.0,73.83,100.0,28800.0,Light_Load
28-03-2018 08:15,31.61,23.8,0.0,0.0298711686301559,79.89,100.0,29700.0,Light_Load
28-03-2018 08:30,47.77,74.9310179126682,0.0,0.02,80.84,100.0,30600.0,Light_Load
28-03-2018 08:45,118.95878592736392,42.52,0.0,0.02,76.84,100.0,31500.0,Light_Load
28-03-2018 09:00,49.72,31.196458730683485,0.18,0.02,96.97,100.0,32400.0,Light_Load
28-03-2018 09:15,46.26,8.82,0.5,0.02,98.23,99.99,54830.19220812139,Medium_Load
28-03-2018 09:30,51.55,10.51,0.32,0.02,97.98,100.0,34200.0,Medium_Load
28-03-2018 09:45,46.98,6.41,0.32,0.02,99.08,100.0,78649.27590801337,Medium_Load
28-03-2018 10:00,51.19,15.279234197505666,0.29,0.02,98.24,100.0,36000.0,Medium_Load
28-03-2018 10:15,43.09,13.21428449288677,0.25,0.02,99.01,100.0,109338.9779370676,Maximum_Load
28-03-2018 10:30,38.59,4.28,0.25,0.02,99.39,100.0,37800.0,Maximum_Load
28-03-2018 10:45,39.31,4.57,1.0522583521443742,0.02,99.33,183.25355409047827,38700.0,Maximum_Load
28-03-2018 11:00,50.36,12.6,,0.0390141876551199,97.01,100.0,39600.0,Maximum_Load
28-03-2018 11:15,49.79,28.08,0.04,0.02,87.1,100.0,106981.9532415593,Maximum_Load
28-03-2018 11:30,50.47,67.98888877606393,0.0,0.0461542410814752,85.83,100.0,41400.0,Maximum_Load
28-03-2018 11:45,48.67,58.177743416691584,0.0,0.02,85.89,100.0,102789.05859273455,Maximum_Load
28-03-2018 12:00,35.39,14.87,0.0,0.02,92.19,100.0,43200.0,Maximum_Load
28-03-2018 12:15,7.49,0.07,20.63,0.0,100.0,34.13,44100.0,Medium_Load
28-03-2018 12:30,7.42,0.0,,,100.0,27.48,45000.0,Medium_Load
28-03-2018 12:45,7.96,0.0,25.52,0.0,100.0,29.78,45900.0,Medium_Load
28-03-2018 13:00,7.63,0.0,25.74,0.0,100.0,28.42,46800.0,Medium_Load
28-03-2018 13:15,45.79,30.502588128701667,3.6,0.02,96.87,99.69,47700.0,Maximum_Load
28-03-2018 13:30,50.83,13.21,0.3669462309327114,0.02,96.78,100.0,48600.0,Maximum_Load
28-03-2018 13:45,50.54,13.21,0.0,0.02,,100.0,49500.0,Maximum_Load
28-03-2018 14:00,57.38,24.8,0.0,0.03,138.42371932367467,100.0,50400.0,Maximum_Load
28-03-2018 14:15,,18.4,0.0,0.02,93.72,100.0,51300.0,Maximum_Load
28-03-2018 14:30,44.39,15.01,0.0,0.02,94.73,100.0,52200.0,Maximum_Load
28-03-2018 14:45,56.74,44.30641876291017,0.0,0.03,89.1,100.0,53100.0,Maximum_Load
28-03-2018 15:00,59.0,27.07,0.0,0.03,90.89,100.0,54000.0,Maximum_Load
28-03-2018 15:15,59.51,84.14069423827371,0.0,0.03,89.45,100.0,54900.0,Maximum_Load
28-03-2018 15:30,54.65,28.55,0.0,,88.63,,55800.0,Maximum_Load
28-03-2018 15:45,62.78,28.94,0.0,0.03,148.68936792731947,100.0,56700.0,Maximum_Load
28-03-2018 16:00,,26.14,0.0,0.03,91.1,100.0,57600.0,Maximum_Load
28-03-2018 16:15,67.86,36.29,0.0,0.0666120311076522,88.18,100.0,58500.0,Maximum_Load
28-03-2018 16:30,57.64,25.78,0.0,0.03,91.29,237.6810333067826,59400.0,Maximum_Load
28-03-2018 16:45,54.58,22.5,0.0,0.03,212.70898365919209,100.0,60300.0,Maximum_Load
28-03-2018 17:00,55.01,24.19,0.0,0.03,91.54,100.0,61200.0,Maximum_Load
28-03-2018 17:15,54.54,25.06,0.0,0.03,90.87,100.0,62100.0,Medium_Load
28-03-2018 17:30,54.07,25.42,0.0,0.02,186.15422620382856,100.0,63000.0,Medium_Load
28-03-2018 17:45,39.42,3.17,1.66,0.02,99.68,99.91,63900.0,Medium_Load
28-03-2018 18:00,39.17,1.37,1.48,0.02,99.94,99.93,64800.0,Medium_Load
28-03-2018 18:15,34.99,16.13,0.61,0.02,90.81,99.98,65700.0,Medium_Load
28-03-2018 18:30,39.1,25.49,0.0,0.0491013103395465,83.77,100.0,66600.0,Medium_Load
28-03-2018 18:45,30.35,4.86,1.48,0.01,98.74,250.64043246248167,175436.53385609348,Medium_Load
28-03-2018 19:00,35.32,5.51,0.5,0.02,98.8,99.99,68400.0,Medium_Load
28-03-2018 19:15,39.49,7.09,0.4,0.0323204331591051,98.43,99.99,69300.0,Medium_Load
28-03-2018 19:30,34.27,3.74,1.12,0.0407334087129793,99.41,99.95,70200.0,Medium_Load
28-03-2018 19:45,35.5,5.8,0.36,0.02,98.69,99.99,71100.0,Medium_Load
28-03-2018 20:00,31.72,2.16,3.7981061508478495,0.01,165.04080860912873,99.91,72000.0,Medium_Load
28-03-2018 20:15,37.48,14.817165933419298,0.07,0.02,98.2,100.0,72900.0,Medium_Load
28-03-2018 20:30,33.7,4.72,3.2,0.02,99.03,99.55,73800.0,Medium_Load
28-03-2018 20:45,9.32,0.0,23.04,0.0,100.0,37.5,74700.0,Medium_Load
28-03-2018 21:00,9.14,0.0,23.18,0.0,100.0,36.68,75600.0,Medium_Load
28-03-2018 21:15,8.96,0.0,,0.0,100.0,103.82288139533468,76500.0,Medium_Load
28-03-2018 21:30,11.850266561030269,0.0,66.79074193816236,0.0,100.0,20.84,77400.0,Medium_Load
28-03-2018 21:45,5.33,0.0,25.63,0.0,100.0,20.36,78300.0,Medium_Load
28-03-2018 22:00,5.22,0.0,25.92,0.0,226.43813840685803,19.74,79200.0,Medium_Load
28-03-2018 22:15,,1.69,14.72,0.0,93.51,29.0,80100.0,Medium_Load
28-03-2018 22:30,3.71,5.04,0.0,0.0,59.28,100.0,81000.0,Medium_Load
28-03-2018 22:45,7.5472227270015555,5.22,0.0,0.0,144.25650802247176,100.0,81900.0,Medium_Load
28-03-2018 23:00,,9.465924170230116,0.0,0.0,62.3,277.94349285860875,82800.0,Medium_Load
28-03-2018 23:15,3.64,4.46,0.0,0.0,63.23,,,Light_Load
28-03-2018 23:30,3.56,4.36,0.0,0.0,63.25,100.0,84600.0,Light_Load
28-03-2018 23:45,3.6,12.450341412223098,0.0,0.0,60.08,100.0,85500.0,Light_Load
28-03-2018 00:00,3.71,4.82,0.0,0.0,60.99,100.0,0.0,Light_Load
29-03-2018 00:15,3.6,4.28,0.0,0.0,64.37,100.0,900.0,Light_Load
29-03-2018 00:30,3.64,4.39,0.0,0.0,63.83,100.0,1800.0,Light_Load
29-03-2018 00:45,3.64,4.54,0.0,0.0,62.55,100.0,2700.0,Light_Load
29-03-2018 01:00,3.64,12.10782749274291,0.0,0.0,58.86,100.0,3600.0,Light_Load
29-03-2018 01:15,3.71,4.82,0.0,0.0,60.99,100.0,4500.0,Light_Load
29-03-2018 01:30,3.71,4.39,0.0,0.0,64.55,100.0,5400.0,Light_Load
29-03-2018 01:45,3.67,7.613384345653984,0.0,0.0,64.14,100.0,6300.0,Light_Load
29-03-2018 02:00,3.13,10.77836184025746,0.0,0.0,62.69,100.0,7200.0,Light_Load
29-03-2018 02:15,3.06,3.85,0.0,0.0,62.22,100.0,8100.0,Light_Load
29-03-2018 02:30,3.49,4.61,0.0,0.0,60.36,100.0,9000.0,Light_Load
29-03-2018 02:45,3.56,4.72,0.0,0.0,151.92936224175168,100.0,9900.0,Light_Load
29-03-2018 03:00,3.02,4.0,0.0,0.0,60.26,100.0,10800.0,Light_Load
29-03-2018 03:15,3.06,3.85,0.0,0.0,137.07892585820497,100.0,11700.0,Light_Load
29-03-2018 03:30,3.02,8.826849281431986,0.0,0.0,62.02,100.0,12600.0,Light_Load
29-03-2018 03:45,3.06,3.78,0.0,0.0,62.92,100.0,13500.0,Light_Load
29-03-2018 04:00,3.02,3.67,0.0,0.0,63.54,100.0,14400.0,Light_Load
29-03-2018 04:15,3.02,3.82,0.0,0.0,62.02,297.1197268780362,15300.0,Light_Load
29-03-2018 04:30,3.06,3.85,0.0,0.0,62.22,100.0,16200.0,Light_Load
29-03-2018 04:45,3.53,4.93,0.0,0.0,58.22,,37156.6955678432,Light_Load
29-03-2018 05:00,3.06,3.78,0.0,0.0,167.9030103518675,100.0,18000.0,Light_Load
29-03-2018 05:15,3.1,3.92,0.0,0.0,154.48847749007152,222.8147354011572,18900.0,Light_Load
29-03-2018 05:30,3.06,3.96,0.0,0.0,61.14,100.0,40922.488344704834,Light_Load
29-03-2018 05:45,3.1,3.92,0.0,0.0,62.03,100.0,20700.0,Light_Load
29-03-2018 06:00,3.02,3.96,0.0,0.0,60.64,100.0,21600.0,Light_Load
29-03-2018 06:15,3.02,3.89,0.0,0.0,61.32,165.61785170326132,22500.0,Light_Load
29-03-2018 06:30,3.06,4.0,0.0,0.0,60.76,100.0,23400.0,Light_Load
29-03-2018 06:45,2.99,4.07,0.0,0.0,59.21,100.0,24300.0,Light_Load
29-03-2018 07:00,3.6,5.22,0.0,0.0,56.77,100.0,25200.0,Light_Load
29-03-2018 07:15,3.56,5.04,0.0,0.0,57.69,168.40016814857285,26100.0,Light_Load
29-03-2018 07:30,3.53,11.40298530755409,0.0,0.0,62.32,166.97619265697116,27000.0,Light_Load
29-03-2018 07:45,3.82,3.89,0.0,0.0,,100.0,27900.0,Light_Load
29-03-2018 08:00,3.71,11.03179560131228,0.0,0.0,69.39,100.0,61166.9490205122,Light_Load
29-03-2018 08:15,67.75603401544029,39.46,0.0,0.02,72.44,100.0,29700.0,Light_Load
29-03-2018 08:30,51.34,51.01,0.0,0.02,70.94,100.0,30600.0,Light_Load
29-03-2018 08:45,63.18,59.11,,0.03,113.06358596879336,100.0,31500.0,Light_Load
29-03-2018 09:00,68.22,40.46,0.0,0.03,86.01,100.0,51405.91352521602,Light_Load
29-03-2018 09:15,51.08,17.68,0.0,0.02,94.5,,33300.0,Medium_Load
29-03-2018 09:30,55.66,21.82,0.0,0.03,93.1,100.0,34200.0,Medium_Load
29-03-2018 09:45,80.5,38.7,0.0,0.04,90.13,100.0,35100.0,Medium_Load
29-03-2018 10:00,55.33,20.63,0.0,0.03,93.7,245.9956618583778,36000.0,Medium_Load
29-03-2018 10:15,141.07588044319257,28.87,0.0,0.03,91.3,100.0,36900.0,Maximum_Load
29-03-2018 10:30,54.25,19.51,0.0,0.0462424023933784,94.1,100.0,37800.0,Maximum_Load
29-03-2018 10:45,54.76,23.62,0.0,0.03,91.82,100.0,38700.0,Maximum_Load
29-03-2018 11:00,57.67,26.46,0.0,0.03,,100.0,39600.0,Maximum_Load
29-03-2018 11:15,68.58,49.86,0.0,,80.88,100.0,40500.0,Maximum_Load
29-03-2018 11:30,50.4,34.81,0.0,0.02,82.28,100.0,41400.0,Maximum_Load
29-03-2018 11:45,55.48,40.86,0.0,0.03,80.52,100.0,42300.0,Maximum_Load
29-03-2018 12:00,54.25,39.35,0.0,0.02,80.95,100.0,78097.25494170183,Maximum_Load
29-03-2018 12:15,8.14,1.51,20.09,0.0,98.32,37.55,108380.0028000077,Medium_Load
29-03-2018 12:30,4.97,0.0,26.5,0.0,100.0,18.43,45000.0,Medium_Load
29-03-2018 12:45,5.26,0.0,25.74,0.0,100.0,20.02,45900.0,Medium_Load
29-03-2018 13:00,4.39,0.0,17.21,0.0,100.0,24.72,46800.0,Medium_Load
29-03-2018 13:15,41.83,17.53,5.87,0.02,92.23,99.03,47700.0,Maximum_Load
29-03-2018 13:30,63.07,32.36,0.0,0.0604665636579183,88.97,100.0,48600.0,Maximum_Load
29-03-2018 13:45,69.59,36.04,0.0,0.03,88.8,298.6977246698895,49500.0,Maximum_Load
29-03-2018 14:00,50.94,22.39,0.0,0.02,91.55,100.0,50400.0,Maximum_Load
29-03-2018 14:15,51.41,22.57,0.0,0.02,91.56,100.0,51300.0,Maximum_Load
29-03-2018 14:30,72.0,38.09,0.0,0.03,88.39,100.0,52200.0,Maximum_Load
29-03-2018 14:45,59.36,24.95,,0.0477465655912064,92.19,100.0,53100.0,Maximum_Load
29-03-2018 15:00,63.9,30.67,0.0,0.03,90.15,100.0,54000.0,Maximum_Load
29-03-2018 15:15,53.71,24.34,0.0,0.02,91.08,100.0,54900.0,Maximum_Load
29-03-2018 15:30,,20.41,0.0,0.02,91.93,100.0,55800.0,Maximum_Load
29-03-2018 15:45,96.66,38.23,0.0,0.04,92.99,100.0,56700.0,Maximum_Load
29-03-2018 16:00,95.36,86.97405023038752,0.0,0.04,93.76,100.0,57600.0,Maximum_Load
29-03-2018 16:15,92.52,35.5,0.0,0.04,93.36,100.0,58500.0,Maximum_Load
29-03-2018 16:30,116.39,47.02,0.0,0.05,92.72,100.0,59400.0,Maximum_Load
29-03-2018 16:45,92.63,33.8,0.0,0.1181850109078314,93.94,100.0,60300.0,Maximum_Load
29-03-2018 17:00,112.97,,0.0,0.05,92.66,100.0,61200.0,Maximum_Load
29-03-2018 17:15,103.97,44.96,0.0,0.05,91.79,173.030431875798,62100.0,Medium_Load
29-03-2018 17:30,110.59,47.45,0.0,0.05,91.9,100.0,63000.0,Medium_Load
29-03-2018 17:45,50.0,27.468806249407567,0.86,0.02,96.39,99.99,63900.0,Medium_Load
29-03-2018 18:00,29.74,0.0,9.0,0.01,100.0,95.71,64800.0,Medium_Load
29-03-2018 18:15,60.52,61.25687161785337,0.58,0.03,91.75,100.0,130842.2582720826,Medium_Load
29-03-2018 18:30,49.68,32.98,0.0,0.02,83.31,100.0,66600.0,Medium_Load
29-03-2018 18:45,47.59,21.56,0.0,0.02,151.94698972788353,209.6625684253643,67500.0,Medium_Load
29-03-2018 19:00,44.5,13.82,0.0,0.02,95.5,100.0,68400.0,Medium_Load
29-03-2018 19:15,46.76,15.34,0.0,0.045478426632294,95.02,100.0,69300.0,Medium_Load
29-03-2018 19:30,151.58632649883774,,0.0,0.02,93.22,256.6432819350432,125273.52239138995,Medium_Load
29-03-2018 19:45,,60.97618128836388,0.0,0.02,,100.0,71100.0,Medium_Load
29-03-2018 20:00,49.82,17.86,0.0,0.02,94.13,100.0,72000.0,Medium_Load
29-03-2018 20:15,44.28,13.18,0.0,0.02,95.84,100.0,72900.0,Medium_Load
29-03-2018 20:30,48.96,14.04,0.0,0.0330821113116027,96.13,100.0,73800.0,Medium_Load
29-03-2018 20:45,40.28,3.53,0.58,0.02,99.62,99.99,74700.0,Medium_Load
29-03-2018 21:00,42.59,3.82,0.6064057574241781,0.02,99.6,226.25743597743264,75600.0,Medium_Load
29-03-2018 21:15,54.907245790675645,0.0,10.69,0.01,100.0,92.77,76500.0,Medium_Load
29-03-2018 21:30,8.35,0.0,24.19,0.0,100.0,32.63,77400.0,Medium_Load
29-03-2018 21:45,6.62,0.0,,0.0,100.0,25.01,78300.0,Medium_Load
29-03-2018 22:00,8.700956920319609,0.0,59.84108930882325,0.0,100.0,17.25,79200.0,Medium_Load
29-03-2018 22:15,3.82,1.84,14.8,0.0,90.09,24.99,80100.0,Medium_Load
29-03-2018 22:30,3.67,4.57,0.0,0.0,62.62,100.0,81000.0,Medium_Load
29-03-2018 22:45,3.6,5.04,0.0,0.0,58.12,100.0,81900.0,Medium_Load
29-03-2018 23:00,3.53,5.18,0.0,0.0,56.31,100.0,168311.9810035666,Medium_Load
29-03-2018 23:15,3.46,9.395911131404022,0.0,0.0,61.9,100.0,83700.0,Light_Load
29-03-2018 23:30,3.46,4.18,0.0,0.0,63.76,100.0,84600.0,Light_Load
29-03-2018 23:45,8.183901205666375,7.753304402864516,0.0,0.0,64.52,100.0,85500.0,Light_Load
29-03-2018 00:00,3.49,4.64,0.0,0.0,133.3829802361754,100.0,0.0,Light_Load
30-03-2018 00:15,3.49,4.61,0.0,0.0,60.36,100.0,900.0,Light_Load
30-03-2018 00:30,3.49,4.14,0.0,0.0,190.99390401322577,100.0,1800.0,Light_Load
30-03-2018 00:45,3.49,4.36,0.0,0.0,62.49,100.0,2700.0,Light_Load
30-03-2018 01:00,3.53,4.14,0.0,0.0,,100.0,3600.0,Light_Load
30-03-2018 01:15,3.49,4.68,0.0,0.0,59.78,100.0,4500.0,Light_Load
30-03-2018 01:30,3.53,4.43,0.0,0.0,62.32,100.0,5400.0,Light_Load
30-03-2018 01:45,3.49,4.21,0.0,0.0,63.82,274.94181195812587,6300.0,Light_Load
30-03-2018 02:00,3.49,4.18,0.0,0.0,100.4971667389302,100.0,7200.0,Light_Load
30-03-2018 02:15,3.6,4.43,0.0,0.0,63.07,100.0,8100.0,Light_Load
30-03-2018 02:30,4.21,4.97,0.0,0.0,64.64,100.0,9000.0,Light_Load
30-03-2018 02:45,3.56,5.0,0.0,0.0,58.0,100.0,9900.0,Light_Load
30-03-2018 03:00,3.13,4.14,0.0,0.0,60.31,100.0,10800.0,Light_Load
30-03-2018 03:15,2.92,3.56,0.0,0.0,63.42,100.0,11700.0,Light_Load
30-03-2018 03:30,2.99,3.71,0.0,0.0,62.75,100.0,12600.0,Light_Load
30-03-2018 03:45,2.99,3.85,0.0,0.0,61.34,100.0,13500.0,Light_Load
30-03-2018 04:00,2.92,3.82,0.0,0.0,60.73,100.0,14400.0,Light_Load
30-03-2018 04:15,2.95,3.82,0.0,0.0,61.12,100.0,40894.438811223015,Light_Load
30-03-2018 04:30,2.95,3.71,0.0,0.0,62.24,100.0,16200.0,Light_Load
30-03-2018 04:45,2.99,3.85,0.0,0.0,61.34,100.0,17100.0,Light_Load
30-03-2018 05:00,2.99,3.85,0.0,0.0,61.34,100.0,18000.0,Light_Load
30-03-2018 05:15,2.92,3.67,0.0,0.0,62.26,100.0,18900.0,Light_Load
30-03-2018 05:30,2.95,3.78,0.0,0.0,61.52,100.0,19800.0,Light_Load
30-03-2018 05:45,3.2,4.07,0.0,0.0,61.81,100.0,20700.0,Light_Load
30-03-2018 06:00,3.31,10.9578015424676,0.0,0.0,62.08,100.0,21600.0,Light_Load
30-03-2018 06:15,2.95,3.74,,0.0,61.93,100.0,22500.0,Light_Load
30-03-2018 06:30,2.92,3.89,0.0,0.0,60.03,100.0,23400.0,Light_Load
30-03-2018 06:45,2.92,3.96,0.0,0.0,59.35,100.0,24300.0,Light_Load
30-03-2018 07:00,2.92,3.78,0.0,0.0,61.13,100.0,25200.0,Light_Load
30-03-2018 07:15,2.88,3.89,0.0,0.0,59.5,100.0,26100.0,Light_Load
30-03-2018 07:30,3.28,3.78,0.0,0.0,65.54,100.0,71977.75651528031,Light_Load
30-03-2018 07:45,10.509917578506034,5.33,0.0,0.0,65.42,100.0,27900.0,Light_Load
30-03-2018 08:00,4.14,5.15,0.0,0.0,62.65,100.0,28800.0,Light_Load
30-03-2018 08:15,44.35,65.07251744288396,0.0,0.02,80.69,100.0,29700.0,Light_Load
30-03-2018 08:30,68.04,48.38,0.0,0.03,81.5,100.0,30600.0,Light_Load
30-03-2018 08:45,70.34,57.17,0.0,0.03,77.6,100.0,31500.0,Light_Load
30-03-2018 09:00,64.91,40.28,0.0,0.03,84.97,100.0,32400.0,Light_Load
30-03-2018 09:15,64.19,32.08,0.0,0.03,89.45,100.0,33300.0,Medium_Load
30-03-2018 09:30,140.2189169386184,40.43,0.0,0.03,86.04,100.0,34200.0,Medium_Load
30-03-2018 09:45,73.44,40.75,0.0,0.03,87.44,254.84617795954156,35100.0,Medium_Load
30-03-2018 10:00,68.36,96.99973515380866,0.0,0.03,86.53,100.0,36000.0,Medium_Load
30-03-2018 10:15,163.2861651889743,31.93,0.0,0.03,88.4,100.0,36900.0,Maximum_Load
30-03-2018 10:30,69.52,39.53,0.0,0.03,86.93,100.0,,Maximum_Load
30-03-2018 10:45,52.24,22.1,0.0,0.02,92.1,,38700.0,Maximum_Load
30-03-2018 11:00,48.38,19.55,0.0,0.02,92.72,,85478.52094363038,Maximum_Load
30-03-2018 11:15,61.7,47.52,0.0,0.03,231.2128208858308,100.0,40500.0,Maximum_Load
30-03-2018 11:30,56.56,46.12,0.0,0.03,77.5,100.0,41400.0,Maximum_Load
30-03-2018 11:45,63.83,50.29,0.0,0.03,78.55,100.0,42300.0,Maximum_Load
30-03-2018 12:00,66.1,50.87,0.0,0.0720280393393188,79.25,,43200.0,Maximum_Load
30-03-2018 12:15,11.38,,19.37,0.01,95.08,50.66,44100.0,Medium_Load
30-03-2018 12:30,,0.0,25.67,0.0,100.0,,45000.0,Medium_Load
30-03-2018 12:45,5.29,0.0,22.18,0.0,100.0,23.2,45900.0,Medium_Load
30-03-2018 13:00,4.97,0.07,16.7,0.0,99.99,28.52,46800.0,Medium_Load
30-03-2018 13:15,49.21,18.76,0.61,0.02,93.44,99.99,47700.0,Maximum_Load
